3.249543813610666389e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971421650e-03	3.428791903722266336e-03	3.377631511336247078e-03	3.136542830136145130e-03	2.869537862574074363e-03	2.833912304664393603e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137236e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937330467e-06
3.249618500314879060e-03	3.477935755094530013e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722265468e-03	3.377631511336247512e-03	3.136542830136145130e-03	2.869537862574074363e-03	2.833912304664393603e-03	2.710007062374750718e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137236e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937329620e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515129733792686419e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722266336e-03	3.377631511336247078e-03	3.136542830136145130e-03	2.869537862574074796e-03	2.833912304664394036e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217966429e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937329620e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700576820353978884e-03	3.628205403971420783e-03	3.428791903722266336e-03	3.377631511336247512e-03	3.136542830136145130e-03	2.869537862574074796e-03	2.833912304664394036e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848086187e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937330467e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628130717267207678e-03	3.428791903722266336e-03	3.377631511336247078e-03	3.136542830136145130e-03	2.869537862574074363e-03	2.833912304664394036e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137236e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937329620e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428717217018053230e-03	3.377631511336247512e-03	3.136542830136144263e-03	2.869537862574074796e-03	2.833912304664393603e-03	2.710007062374750718e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937330467e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722266336e-03	3.377556824632033106e-03	3.136542830136144263e-03	2.869537862574074796e-03	2.833912304664394036e-03	2.710007062374750718e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937329620e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722265468e-03	3.377631511336247078e-03	3.136468143431932025e-03	2.869537862574074796e-03	2.833912304664394036e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366884277e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937329620e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722266336e-03	3.377631511336247512e-03	3.136542830136145130e-03	2.869463175869861691e-03	2.833912304664394036e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937330467e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496900392e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722265468e-03	3.377631511336247078e-03	3.136542830136145130e-03	2.869537862574074796e-03	2.833837617960180497e-03	2.710007062374750284e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937330467e-06
3.249618500314879060e-03	3.478010441798743118e-03	3.515204420496899525e-03	3.700651507058192857e-03	3.628205403971420783e-03	3.428791903722266336e-03	3.377631511336247512e-03	3.136542830136144263e-03	2.869537862574074363e-03	2.833912304664393603e-03	2.709932375670537179e-03	2.536435161783351551e-03	2.371975039105958614e-03	1.981288889366883844e-03	1.636908496239972794e-03	1.378044379437137019e-03	9.995321624848088355e-04	5.570134400217965345e-04	1.835052322517503691e-04	4.212330117622597016e-05	4.182455435937329620e-06
